n,beta,gamma,Re_zeta_prime,Im_zeta_prime,abs_zeta_prime
2378,0.5,2906.9233393429854,2.8989869763297285,-0.01853362413085418,2.899046219733795
2379,0.5,2907.605736911211,1.903729324292565,3.2523903696239618,3.768584410172355
2380,0.5,2908.6580455197427,4.826679997299708,6.801312957893936,8.339945907951027
2381,0.5,2910.0282334350463,11.379078516472493,-1.2541249465071083,11.44798048851837
2382,0.5,2911.14290366458,9.148943310609924,-3.7524862892790445,9.888595302265195
2383,0.5,2912.345904726056,4.069766282649558,-5.572779477586477,6.900642629581697
2384,0.5,2913.5227858666863,0.3608357013446908,-2.237334648123758,2.266245514294507
2385,0.5,2914.0446110721027,1.6543885149857898,0.21438906963885074,1.6682218172945404
2386,0.5,2914.8027022238634,1.553587528678888,2.1420006167109733,2.646091618076888
2387,0.5,2915.6859753274553,1.1404047220521825,5.6993839242647555,5.812357529113848
2388,0.5,2917.2741734414876,7.039613237863319,-2.658308210342195,7.524809438110258
2389,0.5,2917.9824167019124,6.125309394671943,4.244626902209702,7.452266280764443
2390,0.5,2919.3217723265275,9.250609224291253,-3.5339054473509623,9.902638978139072
2391,0.5,2920.6155559921413,1.3946951127672873,-3.547099375097828,3.8114417789592903
2392,0.5,2921.08319893726,3.132080594954361,1.7492737219286012,3.5874625304690784
2393,0.5,2922.396084557395,5.4587549028615845,-2.186434722589531,5.880348789456331
2394,0.5,2923.3909323573766,4.411069042132094,-1.3393117656159566,4.609911723663857
2395,0.5,2924.333434993953,4.01666870916474,-0.19287410451171666,4.021296798219989
2396,0.5,2925.2615091193134,3.834563731635202,0.950515856827309,3.9506150668031728
2397,0.5,2926.295436226226,2.3772424054911867,0.5033175557519687,2.4299403318587185
2398,0.5,2926.6240146864657,-2.253692173143019,2.3237266694781376,3.2371027240002843
2399,0.5,2928.7610738469984,6.509131774250527,-12.258227071325937,13.879226469322628
2400,0.5,2930.0043663719794,-0.7208787544168235,-3.746744008647527,3.815462861161892
2401,0.5,2930.7111686973894,1.0204261389631786,-1.0317857819478788,1.45115519669989
2402,0.5,2931.0691011098147,0.5720175427220853,1.726596402659733,1.818884055364537
2403,0.5,2932.806414415833,1.4077503913858311,-1.9515885051481836,2.4063372286264206
2404,0.5,2933.1748571620083,1.1124331888536143,2.0014101908418267,2.2897926438148364
2405,0.5,2934.2907178357877,4.80344966414711,4.7136155962318265,6.729881177631214
2406,0.5,2935.552463705748,8.320900471652761,0.3317981777546004,8.32751311556532
2407,0.5,2936.5503748486017,8.105202443883748,0.9312599358150726,8.158526320628829
2408,0.5,2937.7089589815682,6.993985758492808,-2.2026448043765936,7.33263124152902
2409,0.5,2938.5812203505784,7.44951469571368,1.1663777410142484,7.5402722919260405
2410,0.5,2939.847529162594,6.520834327370415,-4.4205147431821405,7.877958550265611
2411,0.5,2941.261601534687,-0.21161667787552238,-0.9015573314160406,0.9260600629468291
2412,0.5,2941.425217756342,0.5889312457029442,0.6533792662011831,0.879627465275396
2413,0.5,2942.7248858651474,2.965849419044506,-0.05043429136812948,2.96627820579804
2414,0.5,2943.3536849601783,1.2570514948323661,3.1513584631097182,3.3928216315735686
2415,0.5,2944.3216487944833,1.7997884187524977,8.271499116493862,8.465041995550544
2416,0.5,2945.944499285887,10.613503797385315,-5.69048919333908,12.04276256166422
2417,0.5,2946.9223948961885,8.971663607215275,-3.3546480923743958,9.578330319252004
2418,0.5,2948.3742618646907,-0.3483993115967135,-3.1382317297838824,3.157511752969956
2419,0.5,2948.8675772093948,2.3074558060143278,-0.13169817031777314,2.311211090483576
2420,0.5,2949.7901430257857,3.00860159631274,0.7586727913561727,3.1027839063782277
2421,0.5,2950.521108352418,2.058676706124871,4.482468098759796,4.932612901570567
2422,0.5,2952.2838296389477,1.590345497106372,-3.464227955170146,3.8118334336049946
2423,0.5,2952.827176583512,2.5741928359630593,0.8808281398509056,2.720721773477903
2424,0.5,2953.589030993759,1.989773208426627,4.190890644956246,4.639263068522216
2425,0.5,2954.7112752909334,7.273108027925041,7.739908608457892,10.620936194759304
2426,0.5,2956.258730424157,7.248149532582004,-7.509268749057091,10.436703923760325
2427,0.5,2957.2362592468426,5.325430143732779,-4.2133619198835515,6.790627723833971
2428,0.5,2958.290776254197,3.3344989583138323,-3.2506044832035763,4.656749167522256
2429,0.5,2959.221014234687,2.7727955050541655,-1.4922141233036759,3.148824844705647
2430,0.5,2960.0336178120083,2.6879911365636517,0.3983339201909539,2.717345444035308
2431,0.5,2960.81483926622,2.254679876358252,2.75209024670028,3.5577495795569525
2432,0.5,2961.8259705753485,3.7603730471865835,4.877339136935594,6.158639663975394
2433,0.5,2962.8196363352813,6.036052227035948,9.342136998380008,11.122475002624473
2434,0.5,2964.6339214948084,0.9318382656829717,-7.422795303208982,7.481056921767965
2435,0.5,2965.398341584291,2.9972957957894897,-2.314210390650254,3.7867336610396767
2436,0.5,2966.065269745648,3.907646572213007,1.7966629974409196,4.300895216080189
2437,0.5,2967.2701904264964,6.494617749026333,-0.8952967058252932,6.556036599762809
2438,0.5,2968.4053489954076,4.609806395041574,-2.461100736372677,5.225641762916813
2439,0.5,2969.401136655699,2.9525003359617035,-1.3003397273244366,3.22616516011071
2440,0.5,2970.0499301109135,2.5405305469005603,2.2689313635806423,3.406221512523044
2441,0.5,2971.1222381249345,4.947772110704909,3.1616074517565416,5.8716446195654415
2442,0.5,2972.308884109069,4.843005968069096,0.2710385556949409,4.850584367416578
2443,0.5,2972.811686391358,-0.5034777148214683,6.42129314119729,6.4410011189650636
2444,0.5,2975.018020412781,-2.546423001114609,-5.49700138770924,6.058159320873201
2445,0.5,2975.6199571661537,2.6210159435792098,-2.285147538592882,3.477301230787106
2446,0.5,2976.526232137094,3.1152310070004803,-1.1975420835169772,3.3374797780318324
2447,0.5,2977.55357491347,1.8194794707036086,-0.7479855271108786,1.9672284801413442
2448,0.5,2977.9819785126,0.3246850782411375,2.3216545984141566,2.3442483815436566
2449,0.5,2979.3190422120115,6.605214799527208,3.2264539339284743,7.351113353476179
2450,0.5,2980.487381006559,6.944460534497532,-0.024601107673380862,6.944504109703766
2451,0.5,2981.34394748181,6.589658995369285,3.5907308861882488,7.504462270694522
2452,0.5,2982.523719895925,9.95986558020489,0.05348999752000033,9.960009214633528
2453,0.5,2983.8253332665195,4.307567649799798,-5.042833543237655,6.632142127729516
2454,0.5,2984.6391778044467,4.798769932792102,-1.124766843595681,4.928822711390795
2455,0.5,2985.5476662354213,5.771177353656003,0.6468894176067719,5.807318999845241
2456,0.5,2986.805393383298,4.345277458342688,-3.121974547517013,5.350529064057604
2457,0.5,2987.856151502432,2.0004636068785002,-1.7545347944379537,2.6608733504882887
2458,0.5,2988.634699666939,0.941966202008989,0.020622535646124745,0.9421919203133272
2459,0.5,2988.855046367445,-0.9376659244585024,0.7236783241445799,1.1844524907007987
2460,0.5,2990.4232705736986,10.212101070603802,10.343912818183382,14.53559564195447
2461,0.5,2992.163668675063,1.1397342025616584,-8.151762355863598,8.231052396805874
2462,0.5,2992.868866378301,4.871915358677954,-2.440612667809074,5.449050326101996
2463,0.5,2993.974353092848,3.264586608245621,-2.9285853576263348,4.385674169342726
2464,0.5,2994.865507046754,2.8101362685785145,-0.985561012218469,2.977951704911527
2465,0.5,2995.540266915502,2.639677643973641,2.3324879134164895,3.5225555964850632
2466,0.5,2996.736506016222,5.355097793225065,0.9554615344146095,5.439667188234027
2467,0.5,2997.6472031144426,5.488547028858869,3.068401502980107,6.288023240374204
2468,0.5,2998.959301098029,4.332473599772508,-1.8067643498090935,4.694115987964809
2469,0.5,2999.4944929945946,2.36863297439577,4.606963309254632,5.180205893612081
2470,0.5,3001.0233311628795,6.7889417266772885,-3.516173926159076,7.645469825146191
2471,0.5,3001.707332456021,6.920482506380248,4.280432617019446,8.13727113410626
2472,0.5,3003.4770428527104,-0.9606308277364444,-4.923968096262703,5.016799118981201
2473,0.5,3004.290975917311,0.6301772336917979,-1.3454714337070306,1.4857377712049658
2474,0.5,3004.662308408249,1.0130636565920919,1.1845257747869735,1.5586530349768097
2475,0.5,3005.772929284508,3.7503481359567528,2.448883587795011,4.479078249756981
2476,0.5,3006.990738364633,3.495356370957474,-0.1302950940550837,3.4977840087014846
2477,0.5,3007.4686992164707,-0.25022005403713204,4.249578690284473,4.256938937824013
2478,0.5,3008.882120872393,13.153528844640114,5.7159947939767495,14.341824066399253
2479,0.5,3010.5149621292444,0.6274701653885244,-7.487146738308622,7.5133937131910065
2480,0.5,3011.3443801805124,2.176817145966406,-2.772790953312507,3.5251812092068415
2481,0.5,3012.074694785867,2.9017056532923053,-0.050868491582686325,2.9021514953193646
2482,0.5,3012.788450548678,2.7485732717781466,3.618529434090821,4.544052188929487
2483,0.5,3014.459082206682,1.5825873591999613,-3.0610839231902407,3.445985713016417
2484,0.5,3014.9116665027295,2.4890606274227913,1.8959957994165313,3.1289331853511144
2485,0.5,3016.348394169978,1.8791839941612412,-1.4061391549447975,2.347032127385704
2486,0.5,3016.700060812629,0.3758000921703775,2.3710237416138717,2.400620605712595
2487,0.5,3017.783440191593,3.4100783485575863,9.056662596964369,9.677384550515423
2488,0.5,3019.4617757803658,7.901732236869643,-8.628076725972793,11.69961881141682
2489,0.5,3020.4876338969393,4.381233398391324,-5.039109565522187,6.67741202147335
2490,0.5,3021.420400692511,4.058258613878357,-2.7387699186563883,4.895949718334024
2491,0.5,3022.447483793126,2.8347604984828676,-2.0391223822815703,3.491974681133943
2492,0.5,3023.338509067941,2.147413541687064,-0.5107709757419933,2.207322339098077
2493,0.5,3023.9309960739024,1.1749229779009949,2.1899825096301844,2.485249966600113
2494,0.5,3024.793963871218,0.10052691527907462,6.313941780364155,6.314741995246014
2495,0.5,3026.5108269078455,7.266778166728407,-5.036461412177882,8.841493566179725
2496,0.5,3027.2995228073414,7.104833274761446,0.7090819383699021,7.140129764750769
2497,0.5,3028.4015225286307,7.879928171286665,-1.2948171330178218,7.985600753393179
2498,0.5,3029.499388369681,6.457177069280725,-2.826702222944509,7.048785793400466
2499,0.5,3030.594529650982,3.6390414909374216,-2.790484502810338,4.585785290785942
2500,0.5,3031.2892174680615,4.432534585315508,1.5742502799491815,4.703788557528728
2501,0.5,3032.7560293602246,1.4072522452501295,-2.447267218303344,2.8230259863387226
2502,0.5,3033.2181239729534,1.9922056920232487,1.5619053989545821,2.531488098848838
2503,0.5,3034.360907192327,3.8205265699599833,1.0799473989853268,3.9702279098743647
2504,0.5,3035.074103947538,1.7815014260053816,4.769126804573894,5.091003615100308
2505,0.5,3036.133113238208,5.783827003537277,10.885558787578514,12.326720769315529
2506,0.5,3037.9803835904686,0.8750019665894639,-10.147582192992424,10.185237002891604
2507,0.5,3039.0336510442103,-0.07541908919951222,-2.727502303325215,2.728544823465438
2508,0.5,3039.5216015715723,2.212866249269759,0.07752496564247811,2.2142238273162627
2509,0.5,3040.5004275646597,3.1076969407651696,0.47346096396351095,3.1435561964180714
2510,0.5,3041.2568035495,2.607232983520902,3.683252843676526,4.512650589266857
2511,0.5,3042.6530498541315,6.024466892780735,-1.3450077054610037,6.172782765492451
2512,0.5,3043.67054162177,2.875588375330034,-0.6536865635418081,2.9489514454613057
2513,0.5,3044.055127981914,-0.5768044796139363,3.6127362389435462,3.658492386199357
2514,0.5,3046.050030224876,1.2658764625582979,-4.506000583489537,4.680436355391146
2515,0.5,3046.4545042192885,3.4549807888956403,2.333759660230927,4.169331649480419
2516,0.5,3047.7088176408897,8.540910910480278,-1.2271848681241049,8.628623405927149
2517,0.5,3048.922632490405,4.946573666076288,-4.650084785906028,6.7891000545016364
2518,0.5,3050.019676757212,1.8131977873749605,-2.858000384639218,3.384649526131084
2519,0.5,3050.8012333157208,1.8374994959037494,-0.5301256709390103,1.9124428421354374
2520,0.5,3051.3423833414804,0.8907516560466612,2.2064986939361413,2.3795115042991
2521,0.5,3052.476848524261,3.7623452638608352,4.032171659678356,5.514857221869789
2522,0.5,3053.348265936952,2.81135368747306,8.946034708733457,9.377379514871523
2523,0.5,3054.9865208665365,10.37178900622434,-8.041850876635491,13.124228461577431
2524,0.5,3056.2429233097305,0.7310019881730322,-4.356077362369483,4.416986970057847
2525,0.5,3056.765138112965,3.7543468634741735,0.4585959007739529,3.7822520502321146
2526,0.5,3058.0137030097017,3.585490384648856,-2.4506969375206826,4.343000895461875
2527,0.5,3058.9014946931643,2.647261672552635,-0.5496197657074052,2.703715267890174
2528,0.5,3059.437861758113,1.0344914129636675,3.423631342257259,3.576510037897532
2529,0.5,3061.062700117591,4.635790554648502,-3.230422205259263,5.650325803951519
2530,0.5,3061.8375844452676,4.102217470001707,0.558018983700153,4.139996782288238
2531,0.5,3062.72687316464,3.848335015144579,2.2283664762265873,4.446942718448072
2532,0.5,3063.4350864850185,0.7248696349754259,7.527079709711688,7.5619022040795265
2533,0.5,3065.2865555852973,4.90258765390515,-9.966683056755556,11.107211029688843
2534,0.5,3066.3202504040964,1.8766769650118902,-4.446755031269927,4.826546046515111
2535,0.5,3067.071320241176,3.3567545580404325,-1.2428003979705637,3.5794348704957617
2536,0.5,3068.0135013417953,3.5968185605947647,-0.46805582209585916,3.6271448841253675
2537,0.5,3068.9842661855264,3.249216655958564,0.02324650538788801,3.2492998134015427
2538,0.5,3069.7829047797677,2.612854114830136,2.09748579426363,3.3505899902140373
2539,0.5,3070.5426215498082,0.6175810321272464,5.875952334752026,5.908318049286204
2540,0.5,3072.0009933779156,12.27285559374133,1.139392269368887,12.325631795909102
2541,0.5,3073.185237779943,9.641233948648118,-4.4507836759534465,10.61898617489912
2542,0.5,3074.5234942852103,0.4952016350428827,-3.6156787809518054,3.649432518402591
2543,0.5,3075.033872877411,2.761555807280367,0.35119348921697885,2.783797288523774
2544,0.5,3075.833479242464,3.714754011266453,3.763943030046583,5.288351775142843
2545,0.5,3077.4274733068123,2.889663449814777,-4.5282526072931475,5.371706109668755
2546,0.5,3078.286226917969,2.324244013982283,-1.333300174997293,2.679514805553477
2547,0.5,3078.897379147135,2.0771889584949013,1.8511790756612478,2.7823691235095254
2548,0.5,3079.871394642814,3.335932549982292,3.8181383213780147,5.070170235722532
2549,0.5,3080.8563823419727,5.066943566463338,6.986549109764272,8.630514791648999
2550,0.5,3082.1631637590717,12.625505976921318,0.4669989622590282,12.634139828418354
2551,0.5,3083.3613579904318,9.82551149784208,-5.8000999619238724,11.409725490235784
2552,0.5,3084.8384515042935,-1.1318834334974295,-2.6996104767097933,2.927295139371363
2553,0.5,3085.377268993634,1.4085780042960376,-0.7614785082034966,1.6012312489588851
2554,0.5,3085.9655222593105,1.486518827223577,1.6040062615941308,2.186909762867078
2555,0.5,3087.0188153586455,3.6477943447940184,3.081265161602142,4.774997233299125
2556,0.5,3088.0834370420393,5.869313005129222,3.551277483366758,6.860058812870831
2557,0.5,3089.222308944518,7.756245202678171,1.2244925832634896,7.8523067776632
2558,0.5,3090.282194902935,7.230893821243288,0.09836038440135429,7.231562778494974
2559,0.5,3091.1544696984934,7.76033149942285,3.7667940136859497,8.626209023810796
2560,0.5,3092.687667040027,2.035918309260997,-4.653807814025302,5.079654568163775
2561,0.5,3093.185445717524,4.2846760089471365,2.0188164542031504,4.736461588296536
2562,0.5,3094.8330684301163,0.10091131478717308,-2.2105965010817634,2.2128985480692536
2563,0.5,3095.1320312394537,1.5901526628024356,1.3115541208853332,2.0612519746573867
2564,0.5,3096.5154855129363,3.571211664663355,-1.7577545715889795,3.980358512467133
2565,0.5,3097.3426065309914,2.761010676484837,0.33294546593501695,2.7810128800402816
2566,0.5,3098.0383549729645,1.4320201441117502,2.8458493588347533,3.1858343124403086
2567,0.5,3098.758089848813,-3.1952929118423925,6.718431401298199,7.439571041828952
2568,0.5,3101.0793730865794,-2.874533369268688,-5.654572988931454,6.343275004143553
2569,0.5,3101.657370790145,2.694714530948718,-2.2322289634704915,3.499190270428677
2570,0.5,3102.4360891227184,4.087830345499829,0.1431594225795719,4.090336361946603
2571,0.5,3103.5899160595886,3.7431646210194853,-1.589487140843104,4.066663343695606
2572,0.5,3104.362546341634,3.7540311089043596,1.3443739099673813,3.987491790138593
2573,0.5,3105.3914023698576,4.975738118341823,1.5095528493378376,5.199684569977665
2574,0.5,3106.3963526460557,5.693645979937286,1.8818001764410766,5.996563720074163
2575,0.5,3107.484255857023,5.871725458171359,0.5085013799831655,5.893702869129258
2576,0.5,3108.303596266206,5.377425381402936,4.406247922707437,6.952102163297092
2577,0.5,3109.5330997903566,9.45539843765739,0.1327227435197771,9.456329887514565
2578,0.5,3110.557200380326,10.005415452208982,-0.21410370965392597,10.00770596939128
2579,0.5,3111.9207277140904,3.035408231133669,-6.115532027286153,6.827403247677458
2580,0.5,3112.8407378593733,2.626075258951552,-2.831035878619214,3.8614809868373983
2581,0.5,3113.7552136694867,2.0736386983517314,-1.1838853547437242,2.3877943765070175
2582,0.5,3114.473416203572,1.7207024430444184,0.7159875900277345,1.8637207748406823
2583,0.5,3115.002672413545,-0.9892315058362514,2.9571690013152505,3.1182410866510777
2584,0.5,3116.7204508159016,6.199267637949323,-1.8863835609754758,6.479919921267877
2585,0.5,3117.2697233868994,2.9780808739777362,6.507444364663795,7.156521351267428
2586,0.5,3118.955013666124,6.039036514851492,-8.394920323101593,10.341404607640772
2587,0.5,3119.9575566043386,3.393859021211041,-4.431768705077008,5.5820115470281415
2588,0.5,3120.9862149756773,1.1271931377381106,-1.6396989411287415,1.9897680737469388
2589,0.5,3121.337219762926,1.000420296225735,1.887909622302123,2.1365962442823236
2590,0.5,3122.6101288753475,6.998252487875045,1.965279139583341,7.26896553716763
2591,0.5,3124.15022516433,0.4710295806515689,-2.264387412245175,2.3128595328258035
2592,0.5,3124.525922645769,1.54121964826586,1.0760778657542454,1.879707843620107
2593,0.5,3125.37444147211,1.9099068944585385,3.913362102834302,4.354554775565462
2594,0.5,3126.45011643482,5.54480062831446,7.26053751436502,9.135656462743015
2595,0.5,3127.693012373443,14.28268633320057,2.910223107348287,14.576162987121757
2596,0.5,3129.468612609748,-1.6389711420646107,-2.3943983433921154,2.901615038450049
2597,0.5,3129.796205505421,2.29481538406328,-0.10738049502706538,2.2973263193646996
2598,0.5,3130.8776637297738,3.84369235664798,-1.0375196663168422,3.981258342603292
2599,0.5,3131.861090216302,3.312510225596968,-0.5899661302092692,3.364637280522014
2600,0.5,3132.6983313662377,2.8223960427252806,1.078559065669647,3.021458104976719
2601,0.5,3133.3988838229807,1.0782952214704946,4.405138106581405,4.535191542008089
2602,0.5,3134.6354459012578,8.582588719452865,6.276725457375446,10.632878800896048
2603,0.5,3136.015560752042,8.83706078455251,-4.989825548159375,10.148497539583868
2604,0.5,3137.1751726669313,2.1842104747995044,-3.2200376388030865,3.8909404767398375
2605,0.5,3137.613495212023,2.779685051475557,2.8915107065463714,4.010920486804615
2606,0.5,3139.0495084984655,6.769905918592608,-3.828491335829301,7.777465657597933
2607,0.5,3140.1384941410524,3.4850031081289847,-3.2895036233291997,4.792293892444892
2608,0.5,3141.0011748282404,3.1728197624890666,-0.9655898350168541,3.316496490986995
2609,0.5,3141.7480325428837,3.2712971601775482,1.8968917924816049,3.7814790205116524
2610,0.5,3142.9794567280387,3.478636748478665,-0.5595580941731617,3.523353358467033
2611,0.5,3143.567499183578,1.507590896127361,3.4118008843122496,3.730042303282893
2612,0.5,3144.490488145513,1.3650812601646858,9.490995001218137,9.588661687639233
2613,0.5,3146.2835283759446,6.866569492870964,-10.766458531009594,12.769745725752546
2614,0.5,3147.3446066255306,2.4957834882958516,-5.721139391469736,6.241824345259718
2615,0.5,3148.379041870468,0.7514412544474758,-2.1405653170081504,2.2686303875386575
2616,0.5,3148.8612287838064,1.8531558976065263,0.8044799561318969,2.020241267931093
2617,0.5,3149.7717386989907,2.9991641618182396,2.63476144481371,3.9921114138525406
2618,0.5,3150.8246527223637,5.553832693483899,3.712328345221472,6.680302338213848
2619,0.5,3152.1510594657366,5.453817194226533,-2.259831336394499,5.903470136876406
2620,0.5,3152.9945599956436,3.9996405140153466,0.5078026976417112,4.0317474897474845
2621,0.5,3153.596976529534,1.0260208652702425,5.771737856127649,5.862224551808544
2622,0.5,3155.31210821767,6.8510578112675375,-7.004595948560476,9.798028247352615
2623,0.5,3156.3003579495708,3.6649142485731905,-3.2660226551324407,4.909022350044166
2624,0.5,3156.9057614544467,4.681226722359293,2.7495291744146653,5.428977280030569
2625,0.5,3158.578287707936,0.16184972174672294,-3.8401869763790084,3.8435961476175464
2626,0.5,3159.2652046599114,1.5992530693877778,-0.9229723902079234,1.8464800061285136
2627,0.5,3159.804097579087,1.3111552839645497,1.8033031460112074,2.2295807711500557
2628,0.5,3161.0619125777553,2.422133949301457,0.41962006401721114,2.4582135518470483
2629,0.5,3161.4024352078923,-1.9960506152943893,2.452402142729878,3.16203958363636
2630,0.5,3163.3119595578273,11.46234006045967,-6.936539523207622,13.397791617227073
2631,0.5,3164.35053132093,7.182060837110056,-5.2744031849663235,8.910742215187963
2632,0.5,3165.5405978938293,1.4833108690258174,-3.7501456251373115,4.032840604822691
2633,0.5,3166.1395867135993,3.324029863982726,0.27955537521578455,3.3357646416468083
2634,0.5,3167.1210947572813,4.728136195357392,0.8201713232815623,4.798744927726634
2635,0.5,3168.1975157138954,5.159010131206651,-0.18510643803871504,5.162329893303628
2636,0.5,3169.1797646078567,4.6544641419912125,0.22995027948696228,4.660140939941423
2637,0.5,3170.014131565626,4.585771590082866,3.1012263829133806,5.535964789852728
2638,0.5,3171.343958069062,3.810347013703497,-1.6203742797223046,4.1405744977267025
2639,0.5,3171.837774346068,1.5937474375856788,4.132621471883057,4.429287880086347
2640,0.5,3173.0116339172782,9.845077494868308,8.142776351344686,12.776163649076382
2641,0.5,3174.815385976386,-1.391794890187767,-6.510553263435004,6.657657006212994
2642,0.5,3175.528722743695,2.298907182142066,-2.6711472250023305,3.5242022827502435
2643,0.5,3176.4803435164627,1.4744483839196532,-1.1940889959836962,1.897326162570007
2644,0.5,3176.915636009213,0.9878667512250149,1.9694181301711615,2.203290377962637
2645,0.5,3178.371705005001,3.3076581590341916,-0.9701280736741095,3.4469915834472378
2646,0.5,3178.9025955360466,1.3140691126254056,3.4158014025807755,3.659846561623713
2647,0.5,3180.011213372894,5.795398031588542,7.20915274762432,9.249784953344571
2648,0.5,3181.328501713206,12.914686762414014,-0.8546420893766516,12.942934260522453
2649,0.5,3182.8394469202713,-0.2016780400449124,-3.453511460112658,3.4593952415076568
2650,0.5,3183.2056733459267,2.8076523259736486,1.0957370381585407,3.0138930373086716
2651,0.5,3184.4514999603325,4.656048164293623,-1.7834456475565776,4.985926482210756
2652,0.5,3185.2143445801116,5.019941379203907,2.1235158559023506,5.450608318427615
2653,0.5,3186.545869429537,4.737888999915646,-3.2761956429901247,5.760299477168627
2654,0.5,3187.6461627083722,1.2343251705010794,-1.5246920227263172,1.9616942653476324
2655,0.5,3188.055482329446,1.0105405830741474,1.4952227972769137,1.8046837627508139
2656,0.5,3188.8774607149558,0.06515402399331958,5.026384984869518,5.026807243466201
2657,0.5,3190.168661962153,10.460584421220684,8.415854665347426,13.425737826344402
2658,0.5,3191.7062563627746,6.141797185558512,-8.974913763142872,10.875235616959563
2659,0.5,3192.681791617887,3.934866298150916,-4.646635243737204,6.088874433970912
2660,0.5,3193.5572084724545,4.436476547909081,-2.164252997372632,4.936224791962345
2661,0.5,3194.7867073785583,0.8863847998376502,-1.9435141639621771,2.1361004936343306
2662,0.5,3195.3266999292105,1.3068400749543676,0.4275859516442628,1.375012991775084
2663,0.5,3195.793895633893,-1.0321666702040777,2.2428257824743447,2.468934086931409
2664,0.5,3197.547165656594,7.563473067898126,-2.5020854892887474,7.966590026136001
2665,0.5,3198.4301257678176,5.91821641752725,0.4187170703752391,5.933010159245701
2666,0.5,3199.2489771142464,6.012284626598916,4.670133102547183,7.612996100533918
2667,0.5,3200.6632702307456,6.3636279146356465,-4.406587339277838,7.740398711604833
2668,0.5,3201.4248663611975,7.135298683945291,1.1682790026467929,7.230308647432472
2669,0.5,3202.7782865007357,3.7504181628395923,-4.869617398739024,6.146446941628873
2670,0.5,3203.6308911526253,3.8388749385216645,-1.7629201140839938,4.224316290508043
2671,0.5,3204.5574101878424,3.6864090912714604,-0.6594380231945777,3.7449259665103725
2672,0.5,3205.497580563342,3.21382836221882,0.10863253871036214,3.215663814870697
2673,0.5,3206.22889330383,2.3802020617530495,2.972264992353916,3.8078499234536665
2674,0.5,3207.2700623574306,4.302908728052958,4.353501011014772,6.121110567116148
2675,0.5,3208.086133891918,1.9729827449530362,10.706305797306458,10.886580947998333
2676,0.5,3210.3524205397666,-2.3944801557646893,-1.657802464197167,2.9123605935132915
2677,0.5,3210.670388299202,1.9249909379195926,-0.7820748010803009,2.0777947698358816
2678,0.5,3211.618832522935,2.9112825721903515,-0.5956037054610406,2.971583750981653
2679,0.5,3212.3192273429318,2.877696827947953,2.7116255795336235,3.9539919470280624
2680,0.5,3213.606498798172,6.009644071496772,-0.7070542948895548,6.051094747398859
2681,0.5,3214.6675624880945,3.898579594222846,-1.1408394372903907,4.062073051308633
2682,0.5,3215.3252989037355,3.036929077204356,3.161728440807055,4.38400102114239
2683,0.5,3216.491524692371,6.603574936101303,2.112904918882527,6.933366363675247
2684,0.5,3217.43080477829,7.326494457190103,4.209476643638807,8.449687251287939
2685,0.5,3218.659983744026,9.510213978148885,-1.6434352233604985,9.651168283869078
2686,0.5,3219.6391713055855,9.759862226819253,-0.8227265675601204,9.794477509875785
2687,0.5,3221.1983416829694,-0.7012396734599226,-2.9179757059756253,3.0010530319036564
2688,0.5,3221.6094763010974,2.397659714912661,0.12544969946921689,2.4009393444258396
2689,0.5,3222.8138408229024,2.0118904172529577,-1.271799090112411,2.380163014720848
2690,0.5,3223.3725663752557,1.5233652904068575,1.6811253010034548,2.268661298142657
2691,0.5,3224.213706519639,1.0489236565269178,4.70933967360997,4.824740511018044
2692,0.5,3225.366715964934,7.077713821265235,8.835520652079214,11.320797592442293
2693,0.5,3227.044102374515,2.267109291740817,-5.787309903249125,6.215524149815761
2694,0.5,3227.5251495154953,5.064787423852912,2.4025421094938855,5.605736368819885
2695,0.5,3229.0163116299536,2.9924990311379847,-5.457866070544414,6.224415835671786
2696,0.5,3229.9810669604994,1.2318022766302406,-1.6822912552712026,2.0850517298794777
2697,0.5,3230.3366367321696,1.0496750425113088,2.0271945422954905,2.282834949615005
2698,0.5,3231.7413479182565,6.204807588546997,-0.9376199570197935,6.2752504646979785
2699,0.5,3232.7387131248083,5.343844585685372,-0.6535037663191913,5.383655090043589
2700,0.5,3233.913360603034,1.8056969437883872,-1.3641278543240853,2.263048001203146
2701,0.5,3234.30659124492,0.6617683835965782,2.1110022822756287,2.212299263052117
2702,0.5,3235.1546171823666,-1.4512358097923574,7.531814998251216,7.670353482304818
2703,0.5,3237.087579531709,4.995581562736751,-10.650499941502561,11.763884739060538
2704,0.5,3237.9982363267127,4.542168404322722,-5.0067227304398845,6.760071472457302
2705,0.5,3239.09043456269,1.572534354347079,-3.111228204287043,3.4860586964009888
2706,0.5,3239.7673140752395,2.6739011862231568,-0.2005543187374457,2.681411864755179
2707,0.5,3240.6057472779567,3.1118537256866,1.4974720399863537,3.4534122430735756
2708,0.5,3241.5953129380387,4.120276366667403,2.249792683114719,4.6944908621398405
2709,0.5,3242.5683075823654,4.853395352430607,3.339477125843242,5.891311731781409
2710,0.5,3243.50165271128,5.9665344872698265,6.51417934848522,8.833689284325748
2711,0.5,3244.8841570911345,10.221687704209291,-3.699199568286723,10.870463512122933
2712,0.5,3246.0401578162396,4.261190653811373,-4.534745155947295,6.222673012260636
2713,0.5,3246.8416761619596,4.396139390541301,-0.7936678106664574,4.467208315576623
2714,0.5,3247.5705035338365,4.813806230805496,3.9426855041377546,6.222338741364038
